ID_yr,Site,Year,Species,Treatment,spp_trt,Phytometer,Neighbour,light,carbon,WUE,gs
TYP5_2017,TYP5,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,1000,21.5,2.25,1801
TYP5_2017,TYP5,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,500,16.4,1.85,1286
TYP5_2017,TYP5,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,200,7,0.83,1220
TYP5_2017,TYP5,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,100,2.6,0.33,1060
TYP5_2017,TYP5,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,50,0.2,0.03,904
TYP5_2017,TYP5,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,0,-1.2,-0.17,742
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,1500,21.3,2.22,585
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,1000,18.4,2.51,764
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,500,13.4,2.08,597
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,200,6.5,1.19,442
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,100,2.4,0.49,371
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,50,0.1,0.02,326
TYP5CU_2017,TYP5CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,0,-1.4,-0.34,280
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,1500,22.3,2.17,673
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,1000,22.8,2.92,994
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,500,17.2,2.55,890
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,200,7.8,1.15,691
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,100,3.5,0.58,577
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,50,2.1,0.38,486
TYP6_2017,TYP6,2017,Typha,Competition,Typha_Phragmites_Competition,Typha_Phragmites,Phragmites,0,0.8,0.16,423
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,1500,24,2.04,944
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,1000,22.2,2.27,1645
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,500,17,1.89,1428
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,200,7.1,0.83,1215
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,100,2.7,0.34,1069
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,50,0.2,0.03,910
TYP6CU_2017,TYP6CU,2017,Typha,No competition,Typha_Phragmites_No competition,Typha_Phragmites,Phragmites,0,-1.4,-0.21,744
